title,score,developer,publisher,rom_name,size,running_total
Senran Kagura: Bon Appetit!,6.7,Meteorise,XSEED Games,Senran Kagura Shinovi Versus (USA).vpk,1.9 GiB,47.9 GiB
The HD Adventures of Rotating Octopus Character,6.6,Dakko Dakko,Dakko Dakko,,,
Period: Cube - Shackles of Amadeus,6.6,Otomate,Idea Factory,Period - Cube - Shackles of Amadeus (USA).vpk,2.6 GiB,50.5 GiB
Sketchcross,6.5,Spiky Fish Games,Spiky Fish Games,,,
Orgarhythm,6.5,Neilo,XSEED Games,,,
NekoBuro: Cats Block,6.5,Arc System Works,Arc System Works,,,
Resistance: Burning Skies,6.5,Nihilistic,SCEA,"Resistance - Burning Skies (France) (Fr,De,It).vpk",2.9 GiB,53.4 GiB
Uncharted: Fight for Fortune,6.3,Sony Bend,SCEA,,,
UFO Dad,6.3,Edit Mode,Edit Mode,,,
Metrico,6.3,Digital Dreams,Digital Dreams,,,
Lemmings Touch,6.3,D3T,SCEA,,,
ModNation Racers: Road Trip,6.2,SCEA,SCEA,ModNation Racers - Road Trip (USA).vpk,1.5 GiB,54.9 GiB
Army Corps of Hell,6.2,"Entersphere, Inc.",Square Enix,"Army Corps of Hell (Europe) (En,Fr,De,Es,It).vpk",646.4 MiB,55.5 GiB
Treasures of Montezuma Blitz,6.1,Alawar Entertainment,Alawar Entertainment,,,
Mobile Suit Gundam: Extreme VS-Force,6.1,Bandai Namco Games,Bandai Namco Games,,,
Shinobido 2: Revenge of Zen,6.0,Acquire,Namco Bandai Games,Shinobido 2 - Revenge of Zen (USA).vpk,1.1 GiB,56.6 GiB
Phineas and Ferb: Day of Doofenshmirtz,6.0,Virtual Toys,SCEA,"Phineas and Ferb - Day of Doofenshmirtz (Europe) (En,Fr,De,Es,It,Nl,Pt,El).vpk",861.4 MiB,57.4 GiB
Sumioni: Demon Arts,5.9,Acquire,XSEED Games,,,
Valhalla Knights 3,5.8,K2,XSEED Games,Valhalla Knights 3 (USA).vpk,899.1 MiB,58.3 GiB
Hyperdimension Neptunia PP: Producing Perfection,5.8,Tamsoft,NIS America,Hyperdimension Neptunia PP - Producing Perfection (Europe).vpk,1.2 GiB,59.5 GiB
Ecolibrium,5.8,SCEE,SCEA,,,
The Muppets: Movie Adventures,5.8,Virtual Toys,SCEA,"Muppets Movie, The - Adventures (Europe) (En,Fr,De,Es,It,Nl,Pt,El).vpk",870.8 MiB,60.4 GiB
Table Mini Golf,5.6,Four Door Lemon,SCEA,,,
MeiQ: Labyrinth of Death,5.6,Compile Heart,Idea Factory,MeiQ - Labyrinth of Death (USA).vpk,1.4 GiB,61.8 GiB
Boss!,5.6,Fair Play Labs,Fair Play Labs,,,
Little Deviants,5.6,Bigbig Studios,SCEA,Little Deviants (USA).vpk,898.4 MiB,62.7 GiB
Table Top Tanks,5.4,Devils Details,SCEA,,,
Silent Hill: Book of Memories,5.3,WayForward,Konami,"Silent Hill - Book of Memories (Europe) (En,Fr,De,Es,It).vpk",1.5 GiB,64.2 GiB
Lets Fish! Hooked On,5.3,SIMS,Wired Productions,,,
Asphalt: Injection,5.1,Ubisoft,Ubisoft,"Asphalt - Injection (Europe) (En,Fr,De,Es,It).vpk",537.9 MiB,64.7 GiB
A.W.: Phoenix Festa,4.8,Bandai Namco Games,Bandai Namco Games,,,
Drive Girls,4.8,Tamsoft,Aksys Games,Drive Girls (USA).vpk,279.7 MiB,65.0 GiB
Reality Fighters,4.6,Novarama,SCEA,,,
Ridge Racer (2012),4.2,Namco Bandai Games,Namco Bandai Games,Ridge Racer (Europe).vpk,797.0 MiB,65.8 GiB
Call of Duty: Black Ops Declassified,4.2,Nihilistic,Activision,Call of Duty - Black Ops - Declassified (Europe).vpk,2.2 GiB,68.0 GiB
Fireworks,4.1,Studio Liverpool,SCEA,,,
Z-Run,4.0,Beatshapers,Beatshapers,,,
Chronovolt,3.8,Playerthree,Playerthree,,,
Table Soccer,3.6,Studio Liverpool,SCEA,,,
Cliff Diving,3.6,Studio Liverpool,SCEA,,,
Die!Die!Die!,3.1,iFun4all,iFun4all,,,
