title,score,developer,publisher,rom_name,size,running_total
Harvest Moon: Skytree Village,5.9,Natsume,Natsume,Harvest Moon - Skytree Village (USA).3ds,256.0 MiB,247.9 GiB
Dream Trigger 3D,5.9,"Art Co., Ltd.",D3Publisher,"Dream Trigger 3D (USA) (En,Fr,Es).3ds",256.0 MiB,248.1 GiB
Crash City Mayhem,5.9,Climax Entertainment,Majesco,Crash City Mayhem (USA).3ds,512.0 MiB,248.6 GiB
Sadame,5.8,Mebius,Rising Star Games,,,
Mario Party: Island Tour,5.8,Nd Cube,Nintendo,"Mario Party - Island Tour (USA) (En,Fr,Es).3ds",512.0 MiB,249.1 GiB
Regular Show: Mordecai and Rigby in 8-Bit Land,5.8,WayForward,D3Publisher,Regular Show - Mordecai and Rigby in 8-bit Land (USA).3ds,128.0 MiB,249.2 GiB
Iron Combat: War in the Air,5.8,AMZY,Teyon,,,
DualPenSports,5.8,indieszero,Namco Bandai Games,"DualPenSports (USA) (En,Fr).3ds",128.0 MiB,249.4 GiB
Frogger 3D,5.8,Alpha Unit,Konami,"Frogger 3D (USA) (En,Fr,Es).3ds",128.0 MiB,249.5 GiB
Reel Fishing Paradise 3D,5.7,Natsume,Natsume,Reel Fishing Paradise 3D (USA).3ds,512.0 MiB,250.0 GiB
One Piece: Unlimited Cruise SP,5.7,Bandai Namco Games,Bandai Namco Games,One Piece - Unlimited Cruise SP (Japan) (Rev 1).3ds,1.0 GiB,251.0 GiB
Gravity Falls: Legend of the Gnome Gemulets,5.7,Ubisoft Osaka,Ubisoft,Gravity Falls - Legend of the Gnome Gemulets (USA).3ds,256.0 MiB,251.2 GiB
Pokemon Dream Radar,5.7,Creatures Inc.,Nintendo,"Pokemon Omega Ruby (USA) (En,Ja,Fr,De,Es,It,Ko) (Rev 2).3ds",2.0 GiB,253.2 GiB
Bird Mania 3D,5.7,Teyon,Teyon,"Brain Training 3D (Europe) (En,Fr,De,Es,It).3ds",128.0 MiB,253.4 GiB
Yu-Gi-Oh! Zexal: World Duel Carnival,5.6,Konami,Konami,"Yu-Gi-Oh! Zexal - World Duel Carnival (Europe) (En,Fr,De,Es,It).3ds",1.0 GiB,254.4 GiB
Cooking Mama: Sweet Shop,5.6,Office Create,Rising Star Games,Cooking Mama - Sweet Shop (USA).3ds,256.0 MiB,254.6 GiB
Monster Combine TD,5.5,Collavier,Collavier,Monster Hunter X (Japan).3ds,2.0 GiB,256.6 GiB
Cubic Ninja,5.5,AQ Interactive,Ubisoft,"Cubic Ninja (USA) (En,Fr,Es).3ds",128.0 MiB,256.8 GiB
Chibi-Robo! Zip Lash,5.5,Skip Ltd.,Nintendo,Chibi-Robo! Zip Lash (USA).3ds,1.0 GiB,257.8 GiB
Super Monkey Ball 3D,5.5,Sega,Sega,"Super Monkey Ball 3D (USA) (En,Fr,Es).3ds",256.0 MiB,258.0 GiB
Fossil Fighters: Frontier,5.5,RED Entertainment,Nintendo,Fossil Fighters - Frontier (USA) (Rev 1).3ds,2.0 GiB,260.0 GiB
Tangram Style,5.4,Moving Player,Moving Player,,,
Sonic Boom: Shattered Crystal,5.4,Sanzaru Games,Sega,Sonic Boom - Shattered Crystal (USA).3ds,1.0 GiB,261.0 GiB
IRONFALL Invasion,5.3,VD-DEV,VD-DEV,,,
Doctor Lautrec and the Forgotten Knights,5.3,WinkySoft,Konami,"Doctor Lautrec and the Forgotten Knights (USA) (En,Fr,Es).3ds",2.0 GiB,263.0 GiB
Teenage Mutant Ninja Turtles (2014),5.2,Magic Pockets,Activision,"Teenage Mutant Ninja Turtles (USA) (En,Fr).3ds",128.0 MiB,263.1 GiB
Groove Heaven,5.2,Teyon,Teyon,,,
Deca Sports Extreme,5.2,Hudson Soft,Konami,"Deca Sports Extreme (USA) (En,Fr,Es).3ds",1.0 GiB,264.1 GiB
Bit Boy!! ARCADE,5.2,Bplus,Bplus,,,
Skater Cat,5.1,Fun Unit Inc,Teyon,,,
Puzzler Mind Gym 3D,5.1,Ubisoft,Ubisoft,"Puzzler Mind Gym 3D (USA) (En,Fr,Es).3ds",128.0 MiB,264.2 GiB
Pokedex 3D Pro,5.1,Creatures Inc.,Nintendo,,,
Driver: Renegade,5.0,Ubisoft,Ubisoft,"Driver - Renegade (USA) (En,Fr,Es).3ds",512.0 MiB,264.8 GiB
Samurai Sword Destiny,5.0,UFO Interactive,UFO Interactive,,,
Nintendo Badge Arcade,5.0,Nintendo,Nintendo,,,
Naruto Shippuden: The New Era,5.0,Takara Tomy,Takara Tomy,"Naruto Shippuden 3D - The New Era (Europe) (Fr,It).3ds",256.0 MiB,265.0 GiB
Excave III: Tower of Destiny,5.0,Mechanic Arms,Bergsala-Lightweight,,,
Bugs vs. Tanks!,5.0,NATSUME ATARI Inc.,Level 5,,,
Power Rangers Super Megaforce,4.9,7thChord,Bandai Namco Games,Power Rangers - Super Megaforce (USA).3ds,256.0 MiB,265.2 GiB
Real Heroes: Firefighter 3D,4.9,Creative Distribution Ltd,GMG Play,Real Heroes - Firefighter 3D (USA).3ds,1.0 GiB,266.2 GiB
Madden NFL Football,4.9,EA Tiburon,Electronic Arts,Madden NFL Football (USA).3ds,1.0 GiB,267.2 GiB
Dress to Play: Cute Witches!,4.9,CoderChild,EnjoyUp Games,,,
Bust-A-Move Universe,4.9,Arika,Square Enix,"Bust-A-Move Universe (USA) (En,Fr,Es).3ds",128.0 MiB,267.4 GiB
Beyblade: Evolution,4.9,SIMS,Rising Star Games,"Beyblade - Evolution (USA) (En,Fr,Es).3ds",256.0 MiB,267.6 GiB
Asphalt 3D,4.8,Gameloft,Ubisoft,"Asphalt 3D (USA) (En,Fr,Es).3ds",512.0 MiB,268.1 GiB
Sssnakes,4.8,EnjoyUp Games,EnjoyUp Games,,,
Johnny Impossible,4.8,UFO Interactive,UFO Interactive,,,
Cocoro: Line Defender,4.7,Moving Player,Moving Player,,,
Karous: The Beast of Re:Eden,4.6,RS34,CIRCLE Entertainment,Karous - The Beast of Re-Eden (Japan).3ds,256.0 MiB,268.4 GiB
Attack on Titan: Humanity in Chains,4.5,Spike Chunsoft,Atlus,,,
Zombie Slayer Diox,4.5,UFO Interactive,UFO Interactive,"Movie Player (Europe) (En,Fr,De,Es,It) (Demo) (Kiosk).3ds",128.0 MiB,268.5 GiB
Touch Battle Tank 3D,4.4,SilverStar,Agetec,,,
Johnny Kung Fu,4.4,UFO Interactive,UFO Interactive,,,
Harvest Moon 3D: The Lost Valley,4.3,Natsume,Natsume,Harvest Moon 3D - The Lost Valley (USA).3ds,128.0 MiB,268.6 GiB
The Amazing Spider-Man 2 (2014),4.3,Beenox,Activision,"Amazing Spider-Man 2, The (USA).3ds",1.0 GiB,269.6 GiB
Gardening Mama 2: Forest Friends,4.3,Racjin,Majesco,Gardening Mama 2 - Forest Friends (USA).3ds,256.0 MiB,269.9 GiB
Excave,4.3,Mechanic Arms,Teyon,,,
Block Factory,4.2,Enjoy Gaming,Enjoy Gaming,,,
BlazBlue: Clonephantasma,4.2,Arc System Works,Arc System Works,,,
Johnny Hotshot,4.0,UFO Interactive,UFO Interactive,,,
Excave II: Wizard of the Underworld,4.0,Mechanic Arms,Bergsala-Lightweight,,,
Langrisser Re:Incarnation -TENSEI-,3.9,"extreme Co.,Ltd.",Aksys Games,Langrisser Re - Incarnation -TENSEI- (USA).3ds,1.0 GiB,270.9 GiB
Saban's Power Rangers Megaforce,3.8,Digital Works Entertainment,Namco Bandai Games,"Power Rangers - Megaforce (USA) (En,Fr,Es).3ds",256.0 MiB,271.1 GiB
Swords & Darkness,3.6,Arc System Works,Arc System Works,,,
Samurai G,3.6,UFO Interactive,UFO Interactive,,,
RollerCoaster Tycoon 3D,3.1,n-Space,Atari SA,RollerCoaster Tycoon 3D (USA).3ds,512.0 MiB,271.6 GiB
Tenkai Knights: Brave Battle,2.7,Bandai Namco Games,Bandai Namco Games,"Tenkai Knights - Brave Battle (USA) (En,Fr,Es).3ds",256.0 MiB,271.9 GiB
