title,score,developer,publisher,rom_name,size,running_total
Little Deviants,5.7,Bigbig Studios,SCEA,Little Deviants (USA).vpk,898.4 MiB,62.8 GiB
Drive Girls,5.7,Tamsoft,Aksys Games,Drive Girls (USA).vpk,279.7 MiB,63.0 GiB
Table Top Tanks,5.6,Devils Details,SCEA,,,
Table Mini Golf,5.6,Four Door Lemon,SCEA,,,
MeiQ: Labyrinth of Death,5.6,Compile Heart,Idea Factory,MeiQ - Labyrinth of Death (USA).vpk,1.4 GiB,64.5 GiB
Boss!,5.6,Fair Play Labs,Fair Play Labs,,,
A.W.: Phoenix Festa,5.5,Bandai Namco Games,Bandai Namco Games,,,
Reality Fighters,5.4,Novarama,SCEA,,,
Asphalt: Injection,5.2,Ubisoft,Ubisoft,"Asphalt - Injection (Europe) (En,Fr,De,Es,It).vpk",537.9 MiB,65.0 GiB
Call of Duty: Black Ops Declassified,5.0,Nihilistic,Activision,Call of Duty - Black Ops - Declassified (Europe).vpk,2.2 GiB,67.2 GiB
Ridge Racer (2012),4.4,Namco Bandai Games,Namco Bandai Games,Ridge Racer (Europe).vpk,797.0 MiB,68.0 GiB
Chronovolt,4.4,Playerthree,Playerthree,,,
Z-Run,4.3,Beatshapers,Beatshapers,,,
Fireworks,4.1,Studio Liverpool,SCEA,,,
Table Soccer,3.6,Studio Liverpool,SCEA,,,
Cliff Diving,3.6,Studio Liverpool,SCEA,,,
Die!Die!Die!,3.1,iFun4all,iFun4all,,,
